编号,今地名,古地名,地点名胜,经度,纬度
63e6f25e28e4b4fbf6de155b54d2ce58,邓县,山南东道,顺阳,112.0299724,21.7919635
750fd836535a3239be4508675b9a4fa4,西峡,山南东道,,111.3936758,33.4925341
b80e168e102241d2978fb72c16cf802e,西峡县,山南东道,丹河,111.3936758,33.4925341
5e102807fdb2371a5e5f482a92a4007f,西峡县,山南东道,,111.3936758,33.4925341
470c452e9fa99a1e0bad33d88007c7d4,方城,山南东道,,113.0001059,33.2593594
882595114641641246fbe13501c0caf8,河间,河北道,瀛州城,116.0559238,38.4534858
ac1aed616245c779fd0db33c516a53b2,河间,河南道,清河,116.0901457,38.4425293
b468c5387abd3fb1d1b1bfa8ed619582,吴桥,河北道,,116.3863759,37.6259062
c3f953b95605944a08aeb941e11c699b,眉山,剑南道,,103.7790009,29.9866838
c77011fa0eff6d3ab15f200dc4cbe7e2,眉山市,剑南道,,103.7790009,29.9866838
8efdf4ad3f1844e864750d9d5f57fe7e,眉山,剑南道,蟆颐津,103.7790009,29.9866838
64296db89de45d503ba8030e96aeb2e0,彭山,剑南道,,103.8490119,30.2513107
8536fde44947314f5bef7d0f354a9548,青神,剑南道,,103.8433972,29.8327442
db74a74e7e230b68dbf19e21329a2d8d,青神县,剑南道,,103.8433972,29.8327442
0980ca9a202132b063b8e1127a5406ef,汝阴,河南道,,130.2118086,33.5482230
c7c29f074558a74e9e7944b4f3c55f8a,阜阳,河南道,,115.8090001,32.8926763
ded7b16e2c209678c487d27d39fd090f,阜阳,河南道,瘦西湖,116.7377182,32.5525569
a969ae26f5d54b50c80b36df2cf9fa28,清远,岭南道,中宿峡,121.2126494,25.0166740
fd9f69cf611a6bd8e995cb44cfa54bcc,清远,岭南道,广庆寺,135.7403564,35.0212247
bbcacf090b1e5308dbfcabc1e82589c8,清远,岭南道,清远江,119.0567627,27.6232278
6fc9e3a43d519e3ae9688d61968f8193,清远,,,113.0505994,23.6832984
dbe9981eea7d5e3d26eb68275c34c92d,清远,岭南道,峡山寺,121.2126494,25.0166740
07f6f05335587d6b2d3df6d735f64e76,清远,岭南道,,113.0505994,23.6832984
f98983373d6257c4e83980e6eaf45326,英德,岭南道,浈阳峡,113.4340672,24.1616458
72fbd4e50324d890f0726bd48276099e,英德,,,113.4340672,24.1616458
470452a5fcf7c1d49867ecaeaccfad5c,连县,江南西道,贞女峡,112.4818454,24.9377373
ebcaef033c7ba2456d91927bc89e3bc1,连县,江南西道,同冠峡,136.9212905,35.4948958
874f2ea6335f4636845478895da231c2,连州,江南西道,桂岭,112.4818454,24.9377373
9e92746b0168185010d6d7f4c033b7d4,连州,江南西道,,112.4818454,24.9377373
be7d19f9f397c352396ea77ebf4ecf75,连州,江南西道,海阳湖,119.1208547,34.6382177
89114df0e65a4364a98916244c1a291e,阳山,江南西道,,112.6360737,24.4683280
d255ab7bbcdde7ab148733f1e184e379,阳山,江南西道,龙宫滩,117.2602066,31.8728091
f5deaa97adf449c32c2911b51025a684,合浦,岭南道,,109.3491272,21.7471247
d02a8671840f24b9e89bb56f915a6e61,宣城,江南西道,,118.7540167,30.9412541
1f462a576bb064551df7e0d64e46592a,宣城,江南西道,敬亭山,118.7394617,30.9738562
b8b342dc392f61f0386f84abfcc778c8,宣城,江南西道,谢公亭,118.7540167,30.9412541
33cd55cb03e60ddb657c8a3c70d42674,宣城,,,118.7540167,30.9412541
1a58ccff79ef5169c3ef14e9deabcf23,宣城,江南西道,泾溪,106.4049670,23.1379930
e78a21489beb925d7c0c601836f70c38,宣城,江南西道,条风楼,118.7540167,30.9412541
2bc7fd11aeb03d47a071e8926a06eece,宣城,,东溪,119.2803594,30.3724489
6c39f3a332701e285366d92d0fa67065,泾县,江南西道,,118.3909021,30.5860572
da234770271ab083d8f232e85b1e61f0,泾县,江南西道,桃花潭,118.1494118,30.4832636
9e2fb949adb0fbd355d4d6c1728a8796,广德,江南西道,,119.3664978,30.8886740
b4e91e52636256d4844ef239df8ea0c9,广德,江南西道,祠山张大帝庙,119.3664978,30.8886740
14d1607fb2343e79907573216bbbde13,宣州,江南西道,,118.7514279,30.9486697
6123bbd2655dd14555771369fb17685f,宣州,,,118.7514279,30.9486697
9e1de579ad5ba3c692c811317ae1985b,宣州区,江南西道,,118.7514279,30.9486697
a9d1f637012af2980098f252c65fdf03,宣州区,江南西道,石盎寺；敬亭山,118.7514279,30.9486697
96ab18c210620b9a2a0c175e6de74949,宣州区,江南西道,开元寺,135.7433769,34.9925132
efb9651e7332e671df1907f7bae88f0f,宣州区,江南西道,句溪,135.7433769,34.9925132
f80cfd05af06c6228fe15abf355d29de,柳州,岭南道,,109.3833252,24.3105845
d8ee28a788943d557b0dc086f3ba8e7e,安康,山南东道,,109.0177837,32.7064648
d8ef319761d374b62d59ff0c7f2dc335,安康,山南东道,南池,109.0177837,32.7064648
c9bbd14744f22662f74dde9c0de750c3,禹县,都畿道,,113.3787450,34.2038840
90056fea3c4b44701b301ffb1c255cbe,许昌,河南道,,113.7147220,34.1477780
da2fb4493fab81761cac00db3868f842,许昌,河南道,通波亭,113.7147220,34.1477780
e2c6948bac110dcbe8d6a8716299c8cf,许昌,河南道,德星亭,113.7147220,34.1477780
5ca36678031be5e00cffbda5cd181d8c,襄城,河南道,,113.5555560,33.8938890
27b9fdf197768b9c944235508a9aaf43,长葛市,,,113.8480640,34.2295240
e54113f6df02db41fac1c5f78a5a937f,池州,江南西道,,117.4859885,30.6671088
df4f5bb4aaba9c0fcb11d0bdce86b56c,青阳,江南西道,,117.8718422,30.5656099
0aef90014c75d1876f165350b9b86206,青阳,江南西道,九华山,117.8500290,30.5986725
ef8b677f3a737bc804046140a1625b87,贵池区,江南西道,,117.5001512,30.5166509
2d91766008fc1a2571f4daf2e9e452d5,贵池区,江南西道,林泉寺；金碧洞,117.5001512,30.5166509
52aecf0c3a3b26dfe112ad3dcdad94d8,贵池区,江南西道,九峰楼,117.5001512,30.5166509
3f54f056b66b468b3820df3101b0daaa,贵池区,江南西道,弄水亭,135.7545954,35.0219083
a8240b44cb1415da288f2fa0fd67ea8f,贵池区,江南西道,清溪,117.4975669,30.6181738
abdf408f140af3ba2be968641ae525b3,贵池区,江南西道,贵池亭,117.5001512,30.5166509
e59d335e9b400bfe211744a6a91fe6f9,贵池区,江南西道,林泉寺,117.5001512,30.5166509
05b31a2066efd5d1efb480eb0fa0fd58,贵池,江南西道,,117.5001512,30.5166509
274219876bddba79fa9b0c9296a68822,贵池,江南西道,九华山,117.6585154,30.6849742
170937d8b1b9594c25c4e2ade2e0f015,贵池,江南西道,梅根浦,117.5001512,30.5166509
4c21502539c9f4a27e0488af83f53e34,贵池,江南西道,九华山;梅根浦,117.5001512,30.5166509
013c4b3aa0fa6fd33ea1e91a20f9a458,贵池,江南西道,秋浦,117.4879439,30.6546268
5993ccff75a1b119c86943f921b0ef24,贵池,江南西道,文选阁,117.5001512,30.5166509
823f6832415c587167b2602449924182,贵池,江南西道,昭明太子庙,117.5001512,30.5166509
d8777eeaffdb3ade8c56139a73f2f983,贵池,江南西道,石门山,135.8006885,35.0556264
d444bc7df3220225ed179662e4211a5e,贵池,江南西道,金鸡石,117.5001512,30.5166509
d9709b506094f44017505c91bc409949,石台,江南西道,,117.5942216,30.1875746
46f095da13ba3a4a167b0f4dcd5f79be,石台,江南西道,长林驿,117.5942216,30.1875746
c58b4c19fae566bb1cec644a5d5bea03,涿县,河北道,,115.2398730,40.0909510
23c491064ac86b9af5f30c804b9e203d,涿县,河北道,碣石山、北岳,87.6204323,43.7802278
cde506af22511a3a941841ea89629d6d,涿州,河北道南部,,115.9781830,39.4797320
a35b767417f1dbf75ea86384ed3728e9,易县,河北道,,115.2509065,39.3467083
823fc7661866d075ca250d34f4320c9b,满城县,,,118.4794631,40.6094850
43afba85a8ece086f701ccb619a4761f,临夏回族自治州,陇右道,,103.2791334,35.7003215
c81a5a7e0d9a019bf3f7aa6e46600d49,临夏县,陇右道东部,赤岸村,103.0715757,35.5441863
7ce22161a34d138fb3b43ecb4305ba92,广河,陇右道东部,大夏川,103.6101177,35.4721336
9acec18af4bb6853156efda4770a929b,钦州,岭南道,,108.6207870,21.9647835
c3c10b4617fd8326e6a10bcb2f4175cf,剑阁,剑南道,,105.5017076,31.9090400
453e50b87cc1cfbe7e715403c02418f2,剑阁,剑南道北部,,105.5017076,31.9090400
8d19dbc8f0fb28abe115bc576a1c5649,剑阁,山南西道,,105.5017076,31.9090400
0376cf7147ef8f6f9f4cd75dd2b396cd,剑阁县,剑南道,,105.5017076,31.9090400
e422985573df14a89b5caa2b0ac8a75b,剑阁,剑南道,剑门关,105.5635130,32.2150337
a8055ae26e6f357b36975f00dfcf7d07,广元市剑阁县,剑南道,剑阁,105.5017076,31.9090400
144746c39aa7f6b6c9564f4445594db8,广元,山南西道,,105.8395358,32.2685578
5c9f54caacf303a33e6fe4343834b6b2,广元,剑南道,深渡驿,105.8395358,32.2685578
7c5370fb627eec7e1b82e1f6d021672f,广元市,山南西道,,105.8395358,32.2685578
596cb996f9dc6373bec3b37c8b9efa04,广元,山南西道,嘉陵驿,135.6797512,34.9317265
1c6d5354895bb77f892e945945577b98,广元,山南西道,嘉陵江,105.8446914,32.4807454
70891af0191bc6e574091e567db7f966,广元,山南西道,大、小漫天岭,135.7557771,35.0281332
d0f8edbd17f9b77ee2e9f64e75c6c4f5,广元,山南西道,望喜驿,120.4225057,23.4752416
72ba13dfb6e2093b7db8d0e0ff80fe54,广元,山南西道,望驿台,114.1753975,22.4480886
1f2ea3209efe27a5265303c299d521b3,广元市,,,105.8395358,32.2685578
75c7499a618233076acaad14f50f8ef0,广元市,,望喜驿,105.8395358,32.2685578
df885a538b6fc5578abb2e0e7b06bf31,广元,山南西道,筹笔驿,105.8395358,32.2685578
6c3a4ba8a513bedefeec120463722b8e,广元,山南西道,漫天岭,135.7557771,35.0281332
9e4a048829b5e901b4e1768d6f25d87a,广元,山南道,,105.8395358,32.2685578
5d3753b6d8de95f57bef2105d1c8d341,旺苍县,山南西道,嘉川驿,106.3588362,32.3854327
45326276e55c3089cc55f2298bf4417f,苍溪县,山南西道,云台山,119.2836142,34.6905380
f6db5e9deb3326602899d2caab535d8e,苍溪县,山南西道,,106.1624975,31.9354090
3e5a8bc33418cd415176eee6ce4c53bd,广元市利州区,山南西道,筹笔驿,105.8563402,32.4329637
11199357d4a05da24840cfb25ebd90e9,广元市利州区,山南西道,嘉陵驿,105.8563402,32.4329637
fb862f5d2e1c00e11cc14e5e10775922,广元市利州区,山南西道,,105.8563402,32.4329637
0244d2b6f4e511a7baf7d09852d41dc3,利州区,山南西道,嘉陵驿,105.7734708,32.4322074
ccef811d00aa6e096a4d80079bb7703d,临汝,都畿道,,112.5989313,34.2661108
312a86486bb22847acfe155b2bf5647e,临汝,都畿道,南潭,112.5989313,34.2661108
afaf7974a12b670365f6114efcb77fa3,临汝,都畿道,石龙涡,112.5989313,34.2661108
5747807f334e3d6b109b9fc99f146de0,临汝,都畿道,神龟驿台,112.5989313,34.2661108
a365093c0674ecb4ab048aea1208fcc3,平顶山,都畿道,,113.3002154,33.7419956
24ca3a6ab3b17c529013afc58eb0dab4,叶县,都畿道,,113.3612720,33.5491200
81292734b790eeb1fa9bc1cfd29473c8,叶县,河南道,,113.3612720,33.5491200
f611a9b3399c70506c5fce6573aa2616,叶县,河南道,方城寺,118.5913800,36.5716911
624197a83a1347a3069ee5b057c9c845,汝州,都畿道,,112.8392579,34.1678145
e420644a5336a0dd080c4628db10354c,汝州,,,112.8392579,34.1678145
b496db07362e5abaddad39d8aa0c09f2,汝州,都畿道,阳人城,112.8392579,34.1678145
ddafe76143ce5c0e9910fbac8ce366c3,鲁山,都畿道,商余山,120.6804156,31.6373246
4b4847da635527c24b4904eb8f6e56c8,鲁山,都畿道,,112.7269140,33.7417380
9ab828e67cd52e0dbbdf7fc5875dfbca,鲁山,都畿道,鸦路溪,112.8788545,28.1479408
6bb6f4f588723eedacb9385ff4f57ef8,广安,山南西道,,106.6286646,30.4593051
f577e0bada9522437a017a32396f60d3,萍乡,江南西道,龙鸣寺,119.4051914,36.8439594
78ea7dfbe7ef9bddd509efb6175d36c2,株洲,江南西道,,113.1516820,27.8388360
373a9f90eae9c5cc9a5809de6ba5e6fc,醴陵,,,113.5058314,27.6735159
d561570db77720a67f6b1788b6155eba,广州,岭南道,,113.2592945,23.1301964
00892e7fd1ac45cc6389203cbd738b90,广州,岭南道,越王台,113.2580935,23.1351275
514a91669311f3e943c093a32ea9f55e,广州,,,113.2592945,23.1301964
ffc9ad4382b2b861bb7b1de4144bb030,广州,岭南道,朝台,120.5438706,22.5476991
b772ea8b0f8cbadf99e0aaa5faa7908a,增城,岭南道,增江口,113.8059571,23.2632745
66480fcb286e8eca84e6e4c530d96ab9,抚州,江南西道,,116.4151770,27.5022320
2c8e118aba558d697305546d97fa2c52,抚州,,,116.4151770,27.5022320
2c20026be61dcbbcd7e0fc132fb8ec0c,南丰,江南西道,,116.5138413,27.1276038
93dfe071b2a6515808471f81bfc150eb,南城,,,116.6959839,27.5098951
72f69d574a75d7f316131813c9344ba8,湘潭,江南西道,,112.6262920,27.6818640
2f5ed172c20bf0dd727e7c50a28004f8,湘潭,江南西道,凿石浦,112.6262920,27.6818640
83c837bd4be65a87d720fc494757bac7,萧山,江南东道,,120.2900497,30.1746889
c38234b4cdfd7522e20bc6043f6af52c,萧山,江南东道,古驿台,119.4051914,36.8439594
93da8155f99e4261f272258f39a753ea,萧山区,江南东道,,120.2597528,30.1861821
0e205256b79f0f9349bfbcd8fa996349,桐庐,江南东道,七里滩,111.1599967,37.5210853
eb6ac1dd25b17d2b3fb6569643cee8fb,桐庐,,,119.6876858,29.7965627
4a9e631896c7c3575103613c628eea94,桐庐,江南东道,,119.6876858,29.7965627
ea420fc06be70cbaa5849b1f96160abb,桐庐,江南东道,七里濑,119.6876858,29.7965627
c7fa51a925b17161bf76cee718961dfd,桐庐县,江南东道,,119.6876858,29.7965627
2601e83b0155a4a6474ce214053da312,杭州,江南东道,钱塘江,120.1549074,30.1797294
d1b0894f446e1486ab8c8df2c734d996,杭州,江南东道,天竺寺,120.2052342,30.2489634
e462f848e0ffcf4fe4423c504139ec52,杭州,江南东道,定山、渔浦潭,120.2052342,30.2489634
fd732bf5ef03325828f6507979993ebc,杭州,江南东道,,120.2052342,30.2489634
d8a6ff19b5ad8cb978889e3e7b93ac63,杭州,,,120.2052342,30.2489634
1de741670ba64fc15590143d0f568870,杭州,,灵隐寺,120.0976311,30.2424011
8b88fbc03b84ba102753abca571c8f5c,杭州,江南东道,候仙亭,112.2248362,22.5940183
4470035e22090ff732617ebeea6cf5bb,杭州,江南东道,西湖,120.1431317,30.2459837
ed945b358f89ac11bbf01e39b03a18f4,杭州,江南东道,灵隐冷泉亭,120.2052342,30.2489634
bf7f3104599651035bd20b7614e49427,杭州,江南东道,恩德寺,120.2052342,30.2489634
40b16d4cfbbcb1da0ed29c0ffd3a06ec,杭州,江南东道,灵隐寺,120.0976311,30.2424011
0e29b205ec30e7df0e5acd3c04e36651,杭州,江南东道,天台山；剡溪,120.2052342,30.2489634
a96cf4b4a3acdfb6b65ab36bc8295a16,杭州,江南东道,孤山寺,120.0735673,30.4462853
f81ec69ce47c48196128faf01d32eb08,钱塘,江南东道,,120.4896291,30.3253338
759dbc98a1fed87173f518fabdbec557,杭州市,江南东道,,120.2052342,30.2489634
6615ffeea08197c5016d60774bf30848,杭州,江南东道,桐江,120.5696164,30.1801733
77edc0c9214028e6e5125d64e21c525a,杭州,江南东道,虚白堂,120.3704780,30.2983350
b9aa14ae8a203100cfc56d81d99079b8,杭州,江南东道,吴门,120.1671986,30.2280443
160ef1a052905e9bea6f15f77a336681,杭州,江南东道,南园,120.2979742,30.3975217
911ff5e1a8d734f793e5aa25da0eeeb3,杭州,江南东道,杭州罗城,120.3426675,30.3311539
46f67dfb200ed8819f7fd599b84a1d5d,杭州,江南东道,胥山祠,120.2052342,30.2489634
43e682a64e1e44bc0c15c668f792bb63,杭州,江南东道,东安镇,120.5805750,30.1593620
6b457bec9d6cbe32ab8086e9add80cd9,杭州,江南东道,大涤山,120.2052342,30.2489634
d847a639d132350e43114832b2f6e1b5,杭州,江南东道,钱塘府亭,120.1968183,30.2387299
8b648b81f834bad39881ddbe65b6f9c2,杭州,江南东道,钱塘,120.4896291,30.3253338
00e08edbf5ae341dfd4aeb755cf5dd92,富阳,江南东道,,119.9559051,30.0504847
69223ffc8bc7b7bb6720075ec0b519bc,富阳,江南东道,申屠山,100.1954286,25.6338982
c3a3c805403f5c38bc3a31d93db608b5,富阳,江南东道,鸡鸣山,119.4051914,36.8439594
01b03deab6a35cb3792d45f1c67298f7,富阳,江南东道,富春,116.7929043,32.5475121
ae02279f03b68c2bef3adf625406d1e1,建德,江南东道,,119.2749876,29.4755882
2501b2c56886335a2dd9e83ba88c6a70,建德,江南东道,碧涧别墅,119.2749876,29.4755882
5bbd2993d928f08a1728070b5e3d0bcd,建德,,,119.2749876,29.4755882
3ee264692d0ec7b9c52938564760a86d,建德市,江南东道,,119.2749876,29.4755882
6799d305c56d3c2c62a89e1fb302482b,淳安,江南东道,,119.0367741,29.6118467
25204934a532f91ba43612a79bea7027,建德市寿昌镇,江南东道,,,
4bc3cd50beb2f22e7b231d91c34284dd,泾川,关内道,,107.4313580,35.3480940
efab6f7304dec4f94e6a5e43bae4dd07,泾川,,,107.4313580,35.3480940
9b84d7a975035ea2798869bc183a5cb7,泾川,关内道,明玉泉,107.4313580,35.3480940
b83d11b615ffb82b0a63b289641923a2,泾川县,,,107.4313580,35.3480940
f31f49cf6753d541d724d553e8ec6b6e,泾川,管内道,,107.4313580,35.3480940
800d8b5e1b78886df26c734a2ac020b4,武威,陇右道,,102.6359886,37.9288810
9d9151e693ee83bd73d4e571e3e6e61d,武威,陇右道,灵云池,135.4967028,34.5798852
dcade1a8c6334e9e87c1425f0ceab32f,武威,陇右道,尹台寺,119.4103331,37.0083034
93ef73e9e3878c57330024779ceeae76,古浪,陇右道,,103.3629573,37.5234607
4ff8d24370d3c259e9d7d8d73fb32772,镇江,江南东道,,119.4200069,32.1891959
f9507c61de7ecd0fa8cad82589cca002,镇江,江南东道,招隐寺,120.4597861,30.1803859
1601f3edf9dcd242bd411dcb3da617ef,镇江,江南东道,北固山,119.4521664,32.2200564
b302ea677be549786bc70c88ebaf52c1,镇江,江南东道,京岘山,119.4829469,32.2029163
611dd768a763efb5eecd6e8567370060,镇江,江南东道,芙蓉楼,119.4041768,32.2159654
b1abec7c4dc8dbca7979b1d72ed164b0,镇江,淮南道,,119.4200069,32.1891959
dc898643e7301c5a93a0c08bcd2135e3,镇江,,,119.4200069,32.1891959
75455595bc8c70d94ad3ba46b8554942,镇江,江南东道,南徐,116.1038804,28.5817801
df6efbf31f96031e00858d028cf5996a,镇江,江南东道,平泉朝游,119.4200069,32.1891959
c83a38b91ed9752ad309148f756a1a85,镇江,江南东道,虎丘寺,120.4264998,31.3570839
f68be3b8539aa8f9109d1705fa56e3f7,镇江,江南东道,海榴堂,119.4200069,32.1891959
96a539deb38c93415fc234ba5b4b6473,镇江,江南东道,金山;焦山,119.4200069,32.1891959
fd09035d5a69f2e28cf8f445451a9ef9,镇江,江南东道,松江驿,121.5349789,25.0609721
93ab9b7258a91b49a8ff4f7f708e1aee,镇江,江南东道,楞伽寺,120.0661211,31.6460715
9416c1cdaa9220d0e2ff0412616387d9,镇江,江南东道,津亭,116.9027985,28.4002468
919b7809e2847540d607a682bb7f4633,镇江,江南东道,慈和寺,119.7909805,30.1683717
dc4316306e5df0036db8a8de87a7144e,镇江,江南东道,茅山,119.2926929,31.6531240
afed4bd423be8524afc1d2f30c98a19f,镇江市,江南东道,,119.4200069,32.1891959
d96b75b6b67ed05a49e474d4a7b90161,镇江市,江南东道,甘露寺,119.4520795,32.2197277
ca8a40fd7a652c97e12b6d1b780f6f80,镇江,江南东道,妙善寺,121.3912183,29.2490399
10028fa5b083e8f7b1c7e116124583e6,镇江,江南东道,甘露寺,119.4520795,32.2197277
10b22333011a60b6babbbe2d799ebba3,镇江,江南东道,瓜洲,119.3648807,32.2601499
4f11ff554e588dd67854cfbd44f509e3,丹阳,江南东道,,119.5885239,32.0039885
aa4a5d8a8d589276f746afc50e7f0c04,丹阳,江南东道,天乡寺,135.1985457,34.7069807
745ac969cc8bc3993b1c39977cd536ad,丹阳,江南东道,练湖,121.6930970,38.9106637
c627cdde9b4304248a5b9895c35bfc72,丹阳,江南东道,练湖；南亭,119.5885239,32.0039885
35735cc8a99a3c5502a19fcfc60bc90d,丹阳,江南东道,云阳驿,119.5691450,31.9804722
17c283de90350ead1820060532184669,丹阳,江南东道,茅山,119.5885239,32.0039885
74ea6490c2d4e3f950a82f9d92e4ff67,丹阳,江南东道,开圣寺,119.5885239,32.0039885
ee944fa21466a74df4ee4d0bb79e0d95,句容,淮南道,,119.1633971,31.9478237
8d90d2317f19686d39e706e6e43d5dfc,句容,,,119.1633971,31.9478237
f60ecfee9632b449c33e5b1f181125a7,句容,江南东道,,119.1633971,31.9478237
8ea68c8911f4022420aac898e3f6cee0,丹徒区,,,119.4284497,32.1326610
02b33212c6ec9f3ca91587dbef80724e,昌乐,河北道,,118.9088890,36.5138890
e2f03fa559c4708b600512531e6f4edb,潍坊,河南道,,119.1557441,36.7071591
b608b65a3b88e29f5c1b283733ff8a15,西宁,陇右道东部,,101.4408110,36.8244630
a7f2639904c1c683afcffb4924e81ba1,西宁,陇右道东部,赤岭东,101.4408110,36.8244630
9964bf9f1d5d003d93592fd82f9a532b,海盐,江南东道,,120.9972525,30.4532113
3436ba4df4ec9cfaef23a8c2254e05c9,嘉兴,江南东道,苏小小墓,120.7510971,30.7474425
909cf7c266719a2383a9e44b307e6bc7,徐州,河南道,,117.2017621,34.2663951
b920125e9666520e104029c14b40c5cc,徐州,,,117.2017621,34.2663951
05f7aa7db1d309039ad733e8b83f03dd,徐州,河南道,埇桥,117.2450606,34.3092284
0e5606d68b03b47df2216075b07e789d,徐州,河南道,燕子楼,117.2017621,34.2663951
9dc3bec9796c48737cfdc1eb67fd9064,徐州市,,,117.1810431,34.2665258
efc9b9e68953b375342dead75fe93cf5,徐州,河南道,泗水,117.2102905,34.2109626
1c2773ea05b8484545cac8650fe442a4,徐州,河南道,彭祖楼,117.2017621,34.2663951
19b5347056c9bfb09ef22a52fceda057,邳县,河南道,,103.8986134,30.7980107
1836dd959535592349813c267b49c74a,邳州,河南道,,118.0068173,34.3402702
fbff5e8e59639e7ce2b3570a857c5024,邳州,河南道,峄桐山,118.0068173,34.3402702
1ebcd0ee34745069c12fc918f8a77613,丰县,河南道,,116.6529821,34.6965125
cbbcec1518ef45b372518ae451bc8c63,沛县,河南道,,116.9311186,34.7617421
